"","label","wallet_id","txs_count","balance","total_received","total_sent","total_life","addresses_count","avg_incoming_tx_per_address","total_incoming_tx","fraction_unique_addr_count","wallet_alias","Min_sent","Max_sent","Avg_sent","Total_sent","Stdev_sent","Var_sent","Min_received","Max_received","Avg_received","Total_received","Stdev_received","Var_received"
"41","exchange","0000d30af4defd5b",56462,0,43270,13214,165207094,30563,1.6091393804586,49193,1.84739717959624,"BlockTrades.us",1e-08,14062.64342111,5.433893508,1004688.87236582,85.8392703297053,7368.38033073623,4.27e-06,14058.66243035,0.268564199,1004525.98266696,18.8080657925817,353.743338858081
"42","exchange","00cafe5f3a5161a1",3932,0,2836,1096,83754195,1802,1.80410654827969,3251,2.18201997780244,"CampBX.com",1e-08,5654.8765431,39.28514639,393755.02226609,356.13481624251,126832.007340086,1e-08,5598.99999989,6.510585297,393753.6881588,144.430837902709,20860.2669372785
"43","exchange","0003cb3c363fccca",45056,2e-04,35020,10036,267446519,20730,2.09898697539797,43512,2.17346840328027,"CampBX.com-old",1e-08,47515.205995,67.08128161,7944369.0998167,726.624482648797,527983.138784632,1e-08,47443.665495,6.23502987,7944805.99579992,221.849497372942,49217.1994846268
"44","exchange","00035817451651fc",48553,0.00646601,44881,3672,128632070,1497,30.2705410821643,45315,32.4335337341349,"CoinTrader.net",1e-08,2374.81157956,0.916691759,87610.98149409,16.6826399094116,278.310474347093,1e-08,2292.93577156,0.141908717,87590.74284998,6.21830250756832,38.6672860756305
"45","exchange","0003d4cca2a5a721",45710,0.05176463,42461,3249,126811750,4354,10.0411116214975,43719,10.4983922829582,"Bitcurex.com",1e-08,12709.2424052,9.82993508,1903822.50657273,114.482893530757,13106.3329111746,1e-08,11603.84123318,0.353431033,1908143.04593109,17.8457708942612,318.471538810462
"46","exchange","00152778bf8493ea",43058,5.91222689,42279,779,174399861,5297,8.12308854068341,43028,8.12875212384369,"Coinmate.io",1e-08,13014.004423,5.515435464,1673079.77069098,83.3467980988963,6946.68875333818,7.2e-07,12765.36276877,2.447609563,1672941.13656921,53.6919526534413,2882.82577973939
"47","exchange","0002a11fd2b25898",39061,0.06518874,38275,786,220669448,3545,12.3461212976023,43767,11.0186177715092,"Korbit.co.kr",1e-08,5696.5087,17.542655874,2947464.41205896,126.026199348313,15882.6029221806,0,5695.5086,0.428268319,2947468.05508673,18.5347130374488,343.535587380574
"48","exchange","0006a84016f54e00",36457,0.0501251,26284,10173,162314333,13713,2.61664114344053,35882,2.65857215780646,"Vaultoro.com",1e-08,10898.2337825,6.220881903,948466.75940666,88.2391844265099,7786.15366825562,1e-08,10898.02083305,0.108905816,948413.48561957,10.9651116001334,120.23367240338
"49","exchange","4aaf37fde7b8f4bb",35879,0.00045656,6463,29416,202275813,5,1298,6490,7175.8,"Exchanging.ir",1e-08,2516.24617583,3.064507953,225299.56020058,24.2717395744294,589.117341968921,1e-08,2504.84060279,2.944718374,225294.51339092,23.2502878038474,540.575882961733
"50","exchange","0008072cecc71098",34868,2.98854668,29091,5777,80648504,7848,4.22795616717635,33181,4.44291539245668,"796.com",1e-08,24959.94974098,31.91373007,2785972.8939365,384.721388910273,148010.54708505,1e-08,24929.94964098,2.044130613,2785961.96597476,96.9788661250229,9404.90047489511
"51","exchange","000fef4d7fe5a3eb",32652,0.36082405,18888,13764,242867724,6660,3.21381381381381,21404,4.9027027027027,"HappyCoins.com",1e-08,14474.65094445,7.755533243,849308.4454944,124.681272611204,15545.4197399494,1e-08,14464.47541418,5.657608889,849274.9855223,101.788219455194,10360.8416198588
"52","exchange","0002ccabfd21432d",31772,0.01986604,25532,6240,209694423,15260,1.88840104849279,28817,2.08204456094364,"BtcMarkets.net",1e-08,22529.33031086,12.369504491,1284523.5633937,134.879724108128,18192.5399754847,1e-08,22509.33021086,0.321110957,1284447.04024316,20.5805943492192,423.560863767113
"53","exchange","000998d6c463d83e",30084,0.08926408,28104,1980,159122661,2744,14.5805393586006,40009,10.963556851312,"ChBtc.com",1e-08,17118.46278261,30.847989208,3915257.63832987,157.275782033512,24735.6716142526,0,16813.35986371,0.643291223,3915747.12424889,20.3551209011731,414.330946901373
"54","exchange","0006bcc6a3ad7f05",28437,1.2e-07,19701,8736,128507632,11221,2.03315212547901,22814,2.53426610819,"Coins-e.com",1e-08,5856.78292135,6.82634874,452573.26875045,67.4994476151752,4556.17542835378,1e-08,5856.38394286,0.228758609,452561.84907911,11.4920741498932,132.067768266642
"55","exchange","0009060fcefa951c",21583,2e-04,13243,8340,89274301,7109,2.41004360669574,17133,3.03601069067379,"LiteBit.eu",1e-08,8239.39181754,21.859534459,1509575.73063689,171.314176610723,29348.54710781,1e-08,11603.84123318,16.061307671,1509570.18538332,141.665620934566,20069.148154776
"56","exchange","0013e9d0fdfcfb71",19344,0.2501262,11646,7698,191181226,4551,3.3623379477038,15302,4.25049439683586,"CoinCafe.com",1e-08,3447.90542502,9.176303796,372778.16540407,39.0845768508596,1527.60414761075,1e-08,3340.59439374,0.105082329,372742.99509769,3.863421796969,14.9260279812952
"57","exchange","4cf3382e1f71403f",19177,0.00778284,16018,3159,128737539,1,16018,16018,19177,"UrduBit.com-cold",1e-08,2147.04485253,0.401616746,13757.7832445,11.6954829847196,136.784322245865,5.61e-06,2062.54255257,0.507300243,13753.4168961,12.6587034144568,160.24277213518
"58","exchange","1d17160a827b96c1",15243,0.00028349,1036,14207,215365060,12,87.0833333333333,1045,1270.25,"BTradeAustralia.com",1e-08,1359.23172536,12.383020459,266457.83422738,25.365822952774,643.424974071476,1e-08,1337.87585436,7.639211661,266455.70274677,19.1317309731829,366.023130030245
"59","exchange","049039815bbb5ca7",3342,0,2756,586,70835058,66,42.6818181818182,2817,50.6363636363636,"BTradeAustralia.com-incoming",1e-08,897.44523666,2.901643602,52368.8637244,18.2608228399742,333.457650792925,1e-08,885.19426266,6.856260793,52368.1199352,26.1222236219221,682.370566953704
"60","exchange","00001f74a7381dae",15857,1e-05,10268,5589,153009143,4232,2.89981096408318,12272,3.74692816635161,"MeXBT.com",1e-08,10000,8.448456955,303578.40376836,127.132382128077,16162.6425855593,1e-08,9085.6748307,0.095813635,303596.99942826,10.3352100678227,106.816567146024
"61","exchange","0023571eab1625a1",7870,0.06729973,5476,2394,195942863,2651,2.46548472274613,6536,2.96869105997737,"Banx.io-old",1e-08,2134.03237409,1.799890165,33513.95486618,27.3425971822642,747.617620671562,1e-08,2132.03187409,0.064779279,33510.96867967,5.16943447976615,26.7230528405951
"62","exchange","010ae898e82178ff",1074,0,745,329,23989557,377,2.42175066312997,913,2.84880636604775,"Banx.io-old2",5.83e-06,844.21824041,2.435602746,7094.91079957,31.2513939749884,976.649625379941,1e-05,844.15776457,0.060947891,7094.45638755,4.94916813003433,24.4942651793475
"63","exchange","000a1195ea8ed685",9647,0,7130,2517,100429131,2614,3.57727620504973,9351,3.69051262433053,"CleverCoin.com",1e-08,6500,18.086129011,501636.87424561,146.722916497149,21527.6142254292,1e-08,5609.71430844,0.118193466,501810.57129772,9.04424602904433,81.7983862338841
"64","exchange","0048bfe6cfa88041",8114,0,6483,1631,106669870,1594,4.55834378920954,7266,5.09033877038896,"Gatecoin.com",1e-06,6722.6857363,8.910236606,316545.06567232,84.1310308009529,7078.03034363089,1e-05,6275.89412786,0.351386433,316534.16994173,14.974758477716,224.243391465927
"65","exchange","01a3d6cfbaac567f",980,0,544,436,47762343,117,4.90598290598291,574,8.37606837606838,"Gatecoin.com-2",1e-04,750,36.297758363,95245.31794405,62.1646231820178,3864.44037536227,0.001,750,52.796627762,95245.11648274,77.6005983628929,6021.85286627902
"66","exchange","001996e4fac2c3e1",7457,0.1014941,5330,2127,93498997,2221,2.95902746510581,6572,3.35749662314273,"Indacoin.com",1e-08,4146.2583,5.166190729,110918.11494955,56.8829286651605,3235.66757352574,1e-08,3946.4884,0.137895856,110913.91145587,8.96530409906757,80.3766775887578
"67","exchange","0015b4d864e5d354",7007,0.41236161,4587,2420,58604008,2713,2.24364172502764,6087,2.58274972355326,"CoinArch.com",1e-08,5609.76166177,3.918050609,67077.02642359,71.623819156292,5129.97147053322,1e-08,4361.89456177,0.092098978,67095.21040366,9.53347591697241,90.887163059493
"68","exchange","000744f5eb88efe8",6238,0.0017737,5013,1225,150489767,2276,2.68629173989455,6114,2.74077328646749,"BitcoinVietnam.com.vn",1e-08,4500,5.183304254,108211.84291541,75.437095386751,5690.75536038977,1e-08,3924.93903796,0.070742581,108205.37555861,6.95439349665233,48.3635889062803
"69","exchange","0099b083bb1fb289",5933,0.0627011,5644,289,78708287,1704,3.53697183098592,6027,3.48180751173709,"CoinChimp.com",1e-08,852.81900941,1.139122422,26886.7065168,10.8665316117429,118.081509269007,3.5e-06,760.22308358,0.017280435,26880.2688394,1.28647713181023,1.65502341067067
"70","exchange","0009d066890c2684",3463,0.01141707,2551,912,99303289,1095,2.7351598173516,2995,3.16255707762557,"Cryptonit.net",4e-06,1898.70589301,6.891933497,61503.61453135,47.1385279333243,2222.04081572079,5.54e-06,1891.70662193,0.032823277,61474.05855195,3.11051595887821,9.67530953043602
"71","exchange","0032e38ac06c028a",1142,1.172e-05,839,303,66306452,450,2.14888888888889,967,2.53777777777778,"Cryptonit.net-old",1e-08,2163.12175262,9.370628335,25085.1720541,91.0566488554443,8291.31330078368,1e-08,2152.67539066,0.476058337,25083.98983252,20.5026294471124,420.3578142456
"72","exchange","9be577d7c5c5bdd1",3475,0,1061,2414,82465968,1,1061,1061,3475,"Exchange-Credit.ru",1e-08,935.84095682,1.268733541,10815.95343582,15.564999486284,242.269209008022,6.34e-06,933.53111104,0.701871114,10815.13199418,11.475891320318,131.69608159575
"73","exchange","001122faa86133a8",3262,7.48143335,2291,971,40762857,1188,2.1473063973064,2551,2.74579124579125,"Bitso.com",1e-08,5701.9998,5.650088441,43658.23338037,85.4171929593202,7296.09685304974,1e-08,4854.37175229,0.087728987,43653.32958413,9.32188417906202,86.8975246478469
"74","exchange","d0d791ae68a76cf0",2834,0,535,2299,53370891,1,535,535,2834,"Coinimal.com",0,2743.58530008,10.902748189,41288.70739142,84.6648287765882,7168.133231769,0,2609.54731699,7.009914275,41288.39508065,63.0836775648664,3979.55037510803
"75","exchange","01734b33559538ca",2688,0,1765,923,100358733,741,2.68421052631579,1989,3.62753036437247,"EmpoEX.com",1e-08,1705.85794545,3.527985995,25429.72304942,47.2955735015342,2236.87127283902,6.5e-06,1658.80954057,0.253296786,25428.97096893,12.4513067226187,155.03503910073
"76","exchange","0033496fc2b1eabe",2645,0.00131809,2199,446,90282413,1040,2.48653846153846,2586,2.54326923076923,"Ccedk.com",1e-08,3791.55223591,5.066541455,45928.19828521,47.8563275963428,2290.22809100848,1e-08,3754.18990843,0.151116829,45925.15992659,8.25826861678689,68.1990005470072
"77","exchange","00160a6107083daa",2407,0.00343022,1824,583,160231535,700,2.97428571428571,2082,3.43857142857143,"UseCryptos.com",1e-08,429.77049191,1.911004566,12448.28374111,10.658501004281,113.603643658259,1e-08,429.4804449,0.011034261,12438.06181095,0.720736847576794,0.519461603454935
"78","exchange","000483aa5b942a91",2133,0.00027743,1812,321,130759524,668,2.99700598802395,2002,3.19311377245509,"Coinbroker.io",1e-08,245.8270494,0.797088288,5519.83639552,6.88149039911862,47.3549101131618,1e-08,245.7969494,0.010543936,5517.65235124,0.685978577533321,0.470566608834639
"79","exchange","005cfe4ae799164f",1177,0,755,422,137190048,351,2.62393162393162,921,3.35327635327635,"Zyado.com",1e-08,9449.35959329,11.617466273,29113.37047998,198.094110179733,39241.2764879003,6.13e-06,9447.22372775,2.57000456,29113.011656,93.0856274251623,8664.93403313612
"80","exchange","0131d76710cd4611",808,0,532,276,101651988,239,2.84100418410042,679,3.38075313807531,"Zyado.com-old",1e-08,2005.38946724,9.043445177,19018.36520698,69.0828005756549,4772.43333537571,1e-08,1851.8585209,5.376933689,19018.2144583,51.4051134970624,2642.48569364587
"81","exchange","00108abf00ba091a",1922,0,1239,683,19610825,876,1.99885844748858,1751,2.19406392694064,"1Coin.com",1e-05,7866.73230934,18.86734653,82337.10025827,183.477697951044,33664.0656454144,1e-05,7851.73220934,0.931366867,82336.55648478,38.8026292188358,1505.64403429445
"82","exchange","006087b9e39938d7",1820,0.67925785,1780,40,102781304,847,2.12042502951594,1796,2.14876033057851,"Coingi.com",6e-06,5001.3092674,10.797588343,111258.35028681,115.545415219287,13350.7429781974,5.37e-06,4923.93893439,0.757478119,111247.02396465,29.6692533512153,880.264594418598
"83","exchange","0104dede75991dd3",784,0,623,161,87179856,436,1.5045871559633,656,1.79816513761468,"ExchangeMyCoins.com",9.57e-06,572.18472284,2.302544706,6880.00358057,21.8200481147596,476.114499730426,5.47e-06,572.02692354,0.039341269,6877.83735463,2.85699266485113,8.16240708701316
"84","exchange","00b11212a90b486a",1780,0.00041844,1346,434,42322025,527,2.88804554079696,1522,3.37760910815939,"Europex.eu",1e-08,1139.88728468,1.5885121,6506.54555969,24.2628279321934,588.684819267226,1e-08,1139.72718468,0.015342836,6505.07086885,2.34585817989513,5.50305060018091
"85","exchange","00d28183942fd30c",444,0.00872822,368,76,26581881,195,2,390,2.27692307692308,"Dgex.com",1e-08,499.55082139,3.220200755,3638.82685324,25.972564947521,674.574129953195,1e-08,499.35092139,0.286204692,3638.520245,7.62253660106278,58.1030642345417
"86","exchange","005fb1fd27925b67",2556,0.49307657,1865,691,16737543,1082,1.95748613678373,2118,2.36229205175601,"Dgex.com-old",1e-08,2089.53742312,5.003262545,33767.0189187,55.8021934388621,3113.88479258818,1e-08,2089.38302312,2.071537511,33766.06143192,35.0090094892922,1225.63074542135
"87","exchange","0030fcf781532d33",14377,0,6851,7526,38491867,3086,4.60693454309786,14217,4.65878159429682,"BitYes.com",1e-08,6600,19.468200205,640698.46873937,120.081196863719,14419.4938402233,6e-06,6334.4619,9.522416603,640696.7562993,77.4334332104672,5995.93657875989
"88","exchange","0001e13fcfe64c97",23902,1.44156376,15596,8306,144153246,6242,2.93127202819609,18297,3.82922140339635,"Coin.mx",1e-08,5812.57420602,8.074837761,485846.83837749,79.3682353628788,6299.31678461733,1e-08,5812.5739521,0.182346617,485816.42766425,10.9113081610927,119.056645786329
"89","exchange","0011bdc2a5334d9d",40835,0.09073317,37135,3700,129928346,6309,6.59327944206689,41597,6.47249960374069,"AllCoin.com",1e-08,3615.93859136,1.754403394,240849.76108075,29.0224749356234,842.304051388887,1e-08,3486.1191805,0.033917395,240808.92613634,3.69765822942458,13.6726763816314
"90","exchange","00038c52a9635a4b",51338,0.03397539,36747,14591,231686985,36349,1.60342787972159,58283,1.41236347629921,"Justcoin.com",1e-08,5500,3.802060812,678705.87548984,52.5392529806469,2760.37310376441,0,5000,0.235493113,680844.50120123,12.1747153025752,148.223692698759
"91","exchange","00003b811a222615",54216,0.05246861,45173,9043,148707048,23789,2.99882298541343,71339,2.27903652948842,"BTCC.com-old2",1e-08,24083.63841631,20.08539784,5401867.32195201,151.832299622043,23053.0472085179,0,24055.63831631,0.684835383,5402230.78057976,25.1707095918075,633.564621355111
"92","exchange","00033d97a648ab07",67519,0.23740182,50382,17137,181916284,24445,3.76334628758437,91995,2.76207813458785,"Bter.com-old",0,7212.57209612,7.165746671,1794267.13764676,86.2315046802944,7435.87239942763,0,7206.68309612,0.338762372,1794490.68237553,15.8883908079747,252.440962466935
"93","exchange","0000026d6c96e4ee",35340,12.34030113,26168,9172,99568779,13972,3.30618379616376,46194,2.5293444030919,"Bter.com-old2",1e-08,12376.873624,6.764680006,835681.5092027,102.284203127628,10462.0582094539,1e-08,12376.841624,0.190067105,835788.16103851,14.903036157361,222.100486707609
"94","exchange","0006560ae5e1c13a",34910,29.01380877,31048,3862,124579803,10195,4.29740068661108,43812,3.42422756253065,"Bter.com-old3",1e-08,7000,5.708026674,865679.32534212,62.9772956321146,3966.13976513476,1e-08,5951.29330828,0.187477578,866002.05305793,8.55163243228027,73.1304172568278
"95","exchange","0013c921df467bed",18511,1.24367396,10588,7923,148966090,1572,8.74363867684478,13745,11.7754452926209,"Bter.com-cold",1e-08,1564.34711514,1.624114907,97927.63242323,16.5607609877748,274.258804494203,1e-08,7170,2.087698024,97921.38812689,39.7453126543914,1579.68987799533
"96","exchange","0004ecf37a39cd00",321212,8.44298531,313441,7471,189508297,26013,17.7898358513051,462767,12.3481336254949,"BitBay.net",1e-08,19000,5.075876313,9914536.62246645,75.2729748140682,5666.02073735934,1e-08,16533.37752719,0.538049759,9913234.3028308,23.3446336632718,544.971920872361
"97","exchange","000298275bec2397",213098,0.11043834,150727,62171,177961859,77666,2.45923570159401,190999,2.74377462467489,"Bitfinex.com-old2",1e-08,26999.9498,19.666044647,12555668.2086491,168.481078674621,28385.8738713638,0,24999.9498,1.911921757,12560815.4613839,51.9258702540753,2696.29600164306
"98","faucet","0000e2f47afa3931",213186,0.84524347,128295,84705,166091974,48415,3.50702189178026,169810,4.4033047609212,"MoonBit.co.in",1e-08,8071.83734781,2.886517186,1838443.00153758,38.7789510152474,1503.80704184296,0,8071.30849162,0.138605879,1838241.76409319,8.30348077248977,68.9477929391072
"99","faucet","0001228a7f0bb702",157007,0.39193132,140786,16121,233981659,21684,7.45992436819775,161761,7.24068437557646,"FaucetBOX.com",1e-08,4327.61937318,1.049711284,551012.34754373,17.0257269699554,289.875378855468,1e-08,4043.99101968,0.045728014,550919.67592835,3.49791669209523,12.2354211848384
"100","gambling","0000bd9e8222cbb6",382790,7.30242545,112417,57583,105507292,124987,4.33194675540765,260350,3.0626385144055,"PocketDice.io",5.46e-06,5128.09967454,3.154601559,1123902.5157086,57.8389513382744,3345.34429191127,5.46e-06,5018.59791143,0.848674913,1123752.51757423,29.3335447082873,860.456845153088
"101","gambling","0000573af1849577",154736,0.36101402,111734,42902,44830915,54640,2.58546852122987,141270,2.83191800878477,"PrimeDice.com",1e-08,5046.04496525,2.000442672,696068.03088566,23.6746309923052,560.488152621818,1e-08,5046.02850878,0.380304956,696039.074944,10.3078227892585,106.251210654757
"102","gambling","d71d42937f923a77",85928,0.027916,1901,84027,136342900,1,1901,1901,85928,"LuckyB.it-chatbot",1e-08,82.86675927,0.27958289,26414.43224607,2.30381263913049,5.3075526762174,1e-08,82.46665927,0.147318701,26404.96195388,1.66557815955673,2.77415060559238
"103","gambling","00012aeaff37d587",21769,1.19259972,15738,6031,41614814,8030,2.3706102117061,19036,2.71095890410959,"PrimeDice.com-old",1e-08,1027.27937763,0.776086283,39131.82253824,11.7383680744549,137.789285051382,1e-08,1023.27887763,0.480872849,39128.6237324,8.83148498302922,77.9951270054707
"104","gambling","00039d143dd0bece",30943,0,20300,10643,140923075,9122,3.14032010524008,28646,3.39212891909669,"BTCOracle.com",1e-08,2552.33522329,0.551837658,36181.78789173,14.7788751562333,218.41515088353,1e-08,2536.87486025,0.482085988,36175.73256044,13.7377027822562,188.72447773361
"105","gambling","0002cd15540044ec",25952,2.327e-05,20575,5377,202035766,7857,3.12485681557847,24552,3.30304187348861,"Peerbet.org",1e-08,2664.62375171,1.274245899,100081.82143101,24.3031696786961,590.644056431495,1e-08,2648.76819738,0.04974667,100067.01804442,4.63344715434843,21.4688325321395
"106","gambling","0001696dffc5e8ed",22149,2.55953493,19094,3055,119813430,15965,1.29088631381146,20609,1.38734732226746,"AnoniBet.com",1e-08,5046.04496525,2.622369204,177733.69519516,42.2267588686667,1783.09916455252,1e-08,5046.03476525,0.479700787,177727.22289372,17.7225200258129,314.087716065339
"107","gambling","0018e8411d04fe4b",5791,0.00039709,4773,1018,163761117,1020,5.61666666666667,5729,5.67745098039216,"Satoshi-Karoshi.com",1e-08,999.99587,2.941599423,43485.66427568,27.9064735255566,778.77126463259,2e-08,917.75510702,0.893294692,43484.69232498,15.1617147025291,229.877592720888
"108","gambling","000b80468404461e",11641,0.00167731,9843,1798,129963518,1941,5.93611540443071,11522,5.99742400824317,"Satoshi-Karoshi.com-old",1e-08,1116.84478627,0.926200501,31680.68814917,16.4220732960447,269.684491340664,1e-08,1115.95000869,0.501496423,31677.02157051,11.9732988044541,143.359884260741
"109","gambling","00077ca5799ecee5",17402,8e-08,13076,4326,116833106,5966,2.68789808917197,16036,2.91686221924237,"777Coin.com",1e-08,6011.80047883,1.638880239,73366.11277621,38.6186364075706,1491.39907798013,1e-08,6011.80030483,0.518804688,73362.09576513,20.8930593242628,436.519927927163
"110","gambling","008db4bc15658fd8",15368,0.07119652,15229,139,86565923,1076,14.4135687732342,15509,14.2825278810409,"BitStarz.com",1e-08,513.688792,1.300263274,54327.60012446,10.2601593210584,105.270869293502,1e-08,457.10854288,0.787948488,54325.10848908,7.73351554234809,59.8072626437395
"111","gambling","0012869fb756ca60",14831,0.00093597,12339,2492,191142982,4996,2.79083266613291,13943,2.96857485988791,"SatoshiCircle.com",1e-08,1701.45874669,1.853403159,66987.55036458,23.4129985846022,548.168502722583,1e-08,1701.35924669,0.526996639,66980.21882566,12.5206087939027,156.765644569954
"112","gambling","0007a31d5fc2d32f",13659,0.0023203,9174,4485,113936259,4338,2.75979714153988,11972,3.14868603042877,"Coinichiwa.com",1e-08,2092.82723317,0.787061618,22634.31800802,15.9557506589356,254.585979090124,8.4e-07,2077.1226129,0.404591209,22632.42763764,11.273720240831,127.096768068524
"113","gambling","00374f6721206e83",2356,1e-04,2136,220,5273530,953,2.38719832109129,2275,2.47219307450157,"CoinRoyale.com",1e-08,761.13809422,3.267417401,19254.89074394,37.736526271174,1424.045415015,1e-06,761.11937464,3.196849759,19254.62610003,37.3072995046561,1391.83459633012
"114","gambling","00501c17aa1e67d6",4329,0.11381,3531,798,11286690,846,4.54491725768322,3845,5.11702127659574,"CoinRoyale.com-old",1e-08,226.72673572,0.473698509,4892.83189948,5.3129251900756,28.2271740753399,1e-08,222.98173541,0.312352281,4892.0614218,4.24451252689571,18.0158865909746
"115","gambling","00329ef375de7504",3539,0.105,2888,651,9006113,1181,2.79762912785775,3304,2.99661303979678,"CoinRoyale.com-old2",1e-08,500,0.763956551,6755.66778104,10.4173598526246,108.521386299074,6e-06,499.72058217,0.522492144,6755.30093103,7.58959876943791,57.6020094810535
"116","gambling","000a6d43e165514e",5653,11.86286527,4439,1214,190722685,3072,1.64583333333333,5056,1.84016927083333,"BetMoose.com",1e-08,2592.97506965,4.321317766,67140.31412303,53.9064886262247,2905.90951600929,1e-08,2570.01402828,1.522364303,67136.2657566,31.3137047592545,980.548105749758
"117","gambling","00030c8d77b0bc4c",4083,1e-04,4003,80,83720682,3840,1.05442708333333,4049,1.06328125,"JetWin.com",1e-08,1105.64442307,1.006630727,12439.94252947,15.8604868994315,251.555044687038,1e-08,1105.61422307,0.552756951,12439.24242725,11.6435175626418,135.571501231548
"118","gambling","00339de0f268e749",3880,0.00019214,3192,688,196478470,1508,2.36671087533156,3569,2.57294429708223,"BetChain.com-old",1e-08,2036.0141916,1.558087547,18739.11893134,27.2057856460335,740.154772617923,1e-08,2033.70291649,1.160919229,18738.39727147,21.620664325325,467.453125868379
"119","gambling","002adf6342e635ea",2804,0,2386,418,136538241,293,9.27986348122867,2719,9.56996587030717,"BitcoinPokerTables.com",1e-08,46.07390298,0.038883408,371.06435838,0.61752739638975,0.381340085291903,1e-08,43.34150298,0.050291127,369.99182056,0.692365897927808,0.47937053661338
"120","gambling","003454942ab09848",2041,0,1557,484,83762264,648,2.71141975308642,1757,3.14969135802469,"DiceNow.com",1e-08,4000,4.540547697,23025.11737274,58.5197391840903,3424.55987417395,1e-08,2900.17305975,2.221178748,23024.73890615,32.1433705063414,1033.19626750794
"121","gambling","009dbdbfd0f0476b",1461,0.00030587,1178,283,202091871,729,1.87105624142661,1364,2.00411522633745,"FairProof.com",1e-08,516.6363437,1.061619163,3682.75687666,12.3683008047285,152.974864796249,1e-08,505.83136539,0.406182909,3682.45424938,7.54983611700363,57.0000253936125
"122","gambling","00c9c27bf5abf11c",533,0,448,85,44565890,390,1.27435897435897,497,1.36666666666667,"DiceCoin.io",1e-08,674.28607879,0.992959961,1370.28474566,18.8336999043714,354.708252087921,1e-08,673.96281258,0.266831796,1370.18127237,9.7491484766185,95.0458960191528
"123","gambling","005b85a916e52780",337,1e-04,308,29,36271934,279,1.1326164874552,316,1.2078853046595,"MineField.BitcoinLab.org",1e-08,102.89694968,0.688148641,667.50418155,5.61259285499119,31.5011985558982,1e-08,101.79904968,0.104892245,667.42935321,2.02013406611031,4.08094164505937
"124","miner","0001085069031b81",971423,1069.49391607,55610,65790,28999263,48016,350.499672131148,2138048,20.2312354215262,"HaoBTC.com",0,12005.99705318,5.91506212,4194193.09774243,103.490222940951,10710.2262443677,0,11800.21552524,0.562396943,4196082.95620118,31.9634960101553,1021.66507719122
"126","miner","00112a4034518a96",20068,0.17889219,13097,6971,136116058,8938,2.59151935556053,23163,2.24524502125755,"Genesis-Mining.com",1e-08,2000,3.006540158,273784.56636853,26.4769837296553,701.030667420432,1e-08,3000,0.051145599,279980.87841727,2.96248614331369,8.77632414932563
"127","mixer","0006157bce19835c",10527,0.24769362,9784,743,3398635,8882,1.17968925917586,10478,1.18520603467687,"HelixMixer-old2",5.85e-06,388.99599566,1.417454057,51729.98581166,7.75988830898349,60.2158665678986,8.46e-06,388.99488659,1.716824314,51724.48292305,8.29682467212111,68.8372996399175
"128","mixer","0011e6c7a286712d",7373,0.00708586,6867,506,3181537,6179,1.18773264282246,7339,1.19323515131898,"HelixMixer-old3",7.07e-06,411.28120872,1.31246544,30815.37605875,6.98300408638691,48.7623460704962,7.01e-06,410.83246532,1.596963207,30811.80812533,7.31842055324262,53.559279394124
"129","mixer","000cddf939b60402",11345,0.00468404,10570,775,10579570,9666,1.16521829091661,11263,1.17370163459549,"HelixMixer-old4",1e-08,1306.56855669,1.51808512,57040.53028025,13.5870359980239,184.607547211598,8.4e-06,1304.86025327,1.704073565,57031.93407125,14.3061814989863,204.666829081939
"130","mixer","00048901492c33d7",3964,0.17368798,3683,281,3450734,3356,1.17640047675805,3948,1.18116805721097,"HelixMixer-old5",2e-06,1881.06878013,1.522536529,18853.56983719,18.0300285791454,325.0819305648,6.76e-06,1870.46001768,1.655850291,18851.85556086,18.640084319325,347.452743431545
"131","mixer","0020ea83a8a1f00c",1668,1e-05,1556,112,16579681,1443,1.14691614691615,1655,1.15592515592516,"HelixMixer",1.24e-05,537.33768214,1.384760555,8417.95941503,10.3516158086609,107.155949850119,1e-05,518.75629498,1.746671114,8417.20810027,11.9090936098814,141.826510608919
"132","mixer","0009a8f1b22c465e",2962,6.08887317,2688,274,3902201,2459,1.19926799511997,2949,1.20455469703131,"HelixMixer-old",1e-08,849.58783938,1.156867184,19076.73985662,8.70436434932689,75.7659587258329,7e-06,425.6,1.563988611,19075.96908541,8.51021482191089,72.4237563150719
"133","mixer","00005640410c367b",421929,0.34066789,131133,28767,158671268,240828,2.80866,280866,1.75199312372316,"BitcoinFog",1e-08,447427.86485753,15.86773263,26450589.9656605,689.796333391861,475818.981560856,1e-08,447154.72411632,9.558923647,26448643.1932716,536.452712185813,287781.512411515
"134","mixer","000ec7cf0f527f7e",7265,0.01035505,6798,467,6805927,6019,1.20269147698953,7239,1.20701113141718,"HelixMixer-old6",1e-05,2091.99126016,1.369991772,31045.38355204,17.1502622191737,294.131494186417,6.86e-06,2016.86422405,1.529500047,31042.73295566,17.4870441110429,305.796711741559
"135","mixer","00117b6a6ce5ecd4",8705,0.198,8197,508,9850270,6356,1.36941472624292,8704,1.36957205789805,"HelixMixer-old7",7.09e-06,500,1.326487463,34394.49343562,8.34127038420119,69.5767916223518,8.63e-06,489.128664,1.427076384,34391.11378271,7.93464378825377,62.9585720464742
