,Address,Total_Rec,Total_Sent,Balance,N_TX,N_Rec,N_Sent,Avg_Rec,Min_Rec,Max_Rec,Avg_Sent,Min_Sent,Max_Sent,Time_Between_FirstLast,Avg_Delta_Rec,Min_Delta_Rec,Max_Delta_Rec,Avg_Delta_Sent,Min_Delta_Sent,Max_Delta_Sent,Unique_Rec,Unique_Sent,Month
112,1fTyESmDHVfeJ16dqVhFQi8wx7GHGJazX,325763799,325763252,547,721,54,143,555045.4444444445,501666,671442,568703.0,500176,721511,15042902,283703.5471698113,235459,429641,102284.88028169014,0,1362831,80,5689,1
113,15fwLFdG58Ex8DyPpjawYMG4qCgZzYFpFF,5172690,5172690,0,4,3,3,1724230.0,837092,2275077,1724230.0,837092,2275077,37188,18594.0,12187,25001,12500.5,0,25001,5,2,1
114,1LgjnuoesBLPPvCu2cGCxCXqh5hCuQtoRm,1180000,1180000,0,2,1,1,1180000.0,1180000,1180000,1180000.0,1180000,1180000,562,0.0,0,0,0.0,0,0,1,38,1
115,3BKeAMQy6Qht2yhSEoz1RGT7eVT9PzMz6N,2273754,2273754,0,8,4,4,568438.5,139900,1036984,568438.5,139900,1036984,1199191,398961.3333333333,10022,672405,398193.6666666667,9365,673268,166,5,1
116,bc1qmaz60k62q8qytskm9vnrjllc92cemmhgm7k09w,50135,50135,0,2,1,1,50135.0,50135,50135,50135.0,50135,50135,14453,0.0,0,0,0.0,0,0,2,2,1
117,1NRvToQKBXsSYtDoj96ZTF4zbGaMhGGXck,6347936817,6343053399,4883418,6895,61,57,1068954.3770491802,16032,5506419,1060021.3157894737,16032,5506419,1599392,25478.516666666666,56,136677,27890.0,0,189234,1027,40,1
118,bc1qme72w3m3nvdn4p8u6w7r4jfw7tadr0efdghlnd,13219809,13218014,1795,72,55,52,240360.16363636364,459,1241113,254192.57692307694,850,1241113,21001180,388880.9259259259,877,1585983,411460.76470588235,0,1714270,7,309,1
119,bc1q2mjdc4squntj6uypl22elkp3hq6ug93lal2ca7,2249942080,2249942080,0,489,80,82,2601485.425,64320,13319527,2679414.7926829266,64320,13319527,15458838,195491.43037974683,39,7969801,190849.85185185185,0,7970601,71,189,1
120,bc1q6rmv44xay39hjmwc8qu7zy7gy85l6p2styftgv,2912850318,2334273318,578577000,41,25,23,116514012.72,10000,578567000,101490144.26086956,3332076,449988000,46167487,1923645.2916666667,2466,27651148,1971868.2272727273,0,27911106,34,496,1
121,bc1qwm6fy7ackzxa7cx2468h2nry6ywg7y662txl9a,320137,320137,0,2,1,1,320137.0,320137,320137,320137.0,320137,320137,0,0.0,0,0,0.0,0,0,1,3,1
122,1Q8x29tLQxmL8rQ24UAHWp89gqv8Tcjq4L,2305337485,2305337485,0,135,51,52,41661714.078431375,33485,348468296,41263594.0,33485,348468296,32466241,648073.54,98,4052312,630091.2352941176,0,4025452,1653,33,1
123,bc1qyzxdu4px4jy8gwhcj82zpv7qzhvc0fvumgnh0r,1704762975142,1704699888560,63086582,249187,100,99,2169008.68,568,19671150,2383869.8181818184,568,25508518,69004,697.010101010101,0,5182,704.1224489795918,0,6001,39,27,1
124,bc1q8s93ze0pnjndh7n2vf9ptqgpfmx8sprn97f6wm,395850,395850,0,2,1,1,395850.0,395850,395850,395850.0,395850,395850,88154,0.0,0,0,0.0,0,0,934,3,1
125,1PJchdKFdWDSk16ef4MHFsfhBQZc3HzYzs,35993731,35993731,0,123,51,53,636194.1764705882,18139,12780097,613534.3962264151,18139,12780097,44675815,890755.5,1409,14499080,859150.2884615385,0,13348650,3786,358,1
126,bc1qrxa4nvwej77rfhm7n7knsfkf2hy853auw4ynac,41953,41953,0,2,1,1,41953.0,41953,41953,41953.0,41953,41953,282178,0.0,0,0,0.0,0,0,5,3,1
127,bc1qwfgdjyy95aay2686fn74h6a4nu9eev6np7q4fn204dkj3274frlqrskvx0,187252768886341,186961545420970,291223465371,1538313,88,87,139330974.5681818,52043868,192429844,140149998.8045977,13683259,192708402,4615,52.32183908045977,29,207,53.66279069767442,0,260,1,177,1
128,bc1qrjefylx2x0386mfuwwesmxakca4f8yye7xyth0,515924,515924,0,2,1,1,515924.0,515924,515924,515924.0,515924,515924,1765,0.0,0,0,0.0,0,0,1,92,1
129,1CLGsuxPhsgeMFNMqFScekaJTNXMVaTLsD,3853,3853,0,2,1,1,3853.0,3853,3853,3853.0,3853,3853,159303006,0.0,0,0,0.0,0,0,6,2,1
130,39dpjjiR1Uh5npPZPJ7xkFH5R78yabkCid,7614934,7596836,18098,354,91,235,28306.043956043955,1184,321640,15817.817021276596,1159,321640,6530077,59415.28888888889,0,702376,18966.337606837606,0,2789025,106,228,1
131,1NCy7QdCerzmw8tYDwei72wmnJuWC4Mf7p,5177664665,4991872302,185792363,3212,99,14,890063.3333333334,68512,7294058,3835983.1428571427,2253853,7294058,1208246,12329.040816326531,20,59236,0.0,0,0,420,3269,1
132,bc1qlkmux6jy3ye0g5a37zg472enwfwh66c3djgm4m,79031747,79031747,0,17,10,10,7903174.7,854492,13857654,7903174.7,854492,13857654,1653988,154434.0,7882,511617,172992.11111111112,0,429471,37,9,1
133,bc1qymrwc0um2y8a5fx3ejgk3323zlufff8puuaune,769360,413026,356334,2,2,1,384680.0,356334,413026,413026.0,413026,413026,24867814,0.0,0,0,0.0,0,0,1,2,1
134,33fx5dKo6iL34Fv6BhN6vRwX5gTxZPUNJB,44730,44730,0,2,1,1,44730.0,44730,44730,44730.0,44730,44730,954,0.0,0,0,0.0,0,0,157,1,1
135,1F7fKMKsvS9bf6aUnupdToP3sYKxy9GSL,2154288,2154288,0,2,1,1,2154288.0,2154288,2154288,2154288.0,2154288,2154288,3924,0.0,0,0,0.0,0,0,2,2,1
136,1KtfRLYmB3KpeCjhz3TUSNxFhWJvi3tkgQ,305952230,305952230,0,2,1,1,305952230.0,305952230,305952230,305952230.0,305952230,305952230,623,0.0,0,0,0.0,0,0,1,3,1
137,1LAhbF1kjaUTpuSZF8Wq4AgLHF4norBSqM,760408610,760408610,0,1373,76,79,705532.9605263158,6660,4563824,684232.6329113924,6660,4563824,3222631,42950.693333333336,0,2054874,41312.98717948718,0,2029667,132,3586,1
138,1Komh4MoKH6ZcsNTJVHDYDNE8688F36xPD,2258668,2258668,0,2,1,1,2258668.0,2258668,2258668,2258668.0,2258668,2258668,4900,0.0,0,0,0.0,0,0,1,2,1
139,bc1qvpw3n30eqfy0dqdwfwlw7lv90e6s0xfqsj8f8x,1965289,1965289,0,3,2,2,982644.5,961987,1003302,982644.5,961987,1003302,33952,0.0,0,0,0.0,0,0,1,4,1
140,3Lq6jMSnCGvFJA4eg1ZP3zZyGxxmHXxoue,54617068538,54617068538,0,2,1,1,54617068538.0,54617068538,54617068538,54617068538.0,54617068538,54617068538,4016,0.0,0,0,0.0,0,0,1,3,1
141,bc1q700h4lpek8ypqvlcgrgp5kmy6vdamufnsd8vzh,1638,1638,0,2,1,1,1638.0,1638,1638,1638.0,1638,1638,3968443,0.0,0,0,0.0,0,0,10,2,1
142,bc1qmgy7pvl54yarpse3ps5d03h3cwthtv0kf48s3c,1805533,1805533,0,2,1,1,1805533.0,1805533,1805533,1805533.0,1805533,1805533,3096,0.0,0,0,0.0,0,0,1,3,1
143,bc1qr3663mjll3zmaf24dmck977an2dexfxg2m0nc3,57036,57036,0,2,1,1,57036.0,57036,57036,57036.0,57036,57036,42531,0.0,0,0,0.0,0,0,2,215,1
144,3JiAHmURshBhb4j9t3F6qNAcFTvc4KQFSn,274512420,274512420,0,669,50,50,1378715.72,112832,10697214,1378715.72,112832,10697214,8159169,163951.2857142857,4352,597618,166369.67346938775,30,598411,6317,260,1
145,bc1qq3r2tp7898zasv8tka289wukktc00pf8nghyw3,122815527,122815527,0,2,1,1,122815527.0,122815527,122815527,122815527.0,122815527,122815527,2026,0.0,0,0,0.0,0,0,1,7,1
146,17WrzDk2FJ2XHcphaMcr7msqTaWdYnTryH,369469577,369469577,0,398,87,107,854060.3333333334,75000,16262456,838383.5420560747,75000,16262456,11759254,120480.5,0,8235649,110936.35849056604,0,7980858,298,843,1
147,bc1qrc0ep3zlemsnytq4mldvxrl0kflknhhyghetxc,267900,267900,0,2,1,1,267900.0,267900,267900,267900.0,267900,267900,1887272,0.0,0,0,0.0,0,0,1,3,1
148,bc1qvlk83l5gkf0lmq6ruf9kpv7uj9j3cn7x8n347a,330750,330750,0,2,1,1,330750.0,330750,330750,330750.0,330750,330750,286,0.0,0,0,0.0,0,0,1,3,1
149,3JS9qnsnxEivr9Zi76mxxunVLrFFxuT9zM,50398600,50398600,0,2,1,1,50398600.0,50398600,50398600,50398600.0,50398600,50398600,2145,0.0,0,0,0.0,0,0,1,2,1
150,bc1qyr7drxjxw4z5l3edy9a969yxmpm6z7tk34hys9,19754334,19754334,0,125,59,59,327501.2033898305,12955,4680476,327501.2033898305,12955,4680476,27360225,471725.6724137931,48,8362265,471063.6206896552,0,8361054,82,583,1
151,3G7XJBAXNfCRNfqQ8GCW7hCuAbiDWpMkD6,8023730,8023730,0,8,4,4,2005932.5,1512128,3321710,2005932.5,1512128,3321710,3819694,1119498.3333333333,479158,1829187,1265900.0,463254,1829175,78,32,1
152,1JRvUJ4SpXF14VmJeFQqyvjC58a2X99Akp,319542437,319289887,252550,779,71,70,176859.15492957746,25800,1115100,178563.57142857142,25800,1115100,15279057,218272.24285714285,34126,1002413,209999.98550724637,0,1426444,2303,419,1
153,bc1qgk0h4rwj5wscfnq9gkfkcp4e07zmh20yrq0qtr,344988,344988,0,2,1,1,344988.0,344988,344988,344988.0,344988,344988,5269437,0.0,0,0,0.0,0,0,3,2,1
154,3AQ2yT6HMW2LEsghq2GFKrtgZ2yDoaARMc,180284,180284,0,2,1,1,180284.0,180284,180284,180284.0,180284,180284,296791,0.0,0,0,0.0,0,0,64,59,1
155,bc1q4tpqvmytg5eakfk7zxnpgxlehntz7z5qgxzt40,5617,5617,0,2,1,1,5617.0,5617,5617,5617.0,5617,5617,214353,0.0,0,0,0.0,0,0,17,2,1
156,bc1qsv4wl6s0h3rqq7vgrdrg9j9t3w9mmlwj4h53g9,22962975,22962975,0,2,1,1,22962975.0,22962975,22962975,22962975.0,22962975,22962975,67528,0.0,0,0,0.0,0,0,1,3,1
157,bc1qghy9cy6f3yzzs7x9w8fec0h2vvuadztx3jjvx7,41297528,41297528,0,43,27,27,1529538.0740740742,74315,4642480,1529538.0740740742,74315,4642480,2073985,75659.76923076923,545,396692,79768.65384615384,0,393990,56,53,1
158,3FDHjSphoqzXyCP7FuiKShB5USYpMq1vrE,200000000,200000000,0,6,3,3,66666666.666666664,50000000,100000000,66666666.666666664,50000000,100000000,2724,0.0,0,0,605.5,0,1211,4,206,1
159,3QCnsimogfkpLY55zmucobzSkAKXD2uKAM,11590,11590,0,2,1,1,11590.0,11590,11590,11590.0,11590,11590,21493,0.0,0,0,0.0,0,0,106,3,1
160,3CvehDbujUozzwfmKA4gCvFFFxC9bNTaEb,108099,108099,0,2,1,1,108099.0,108099,108099,108099.0,108099,108099,129358,0.0,0,0,0.0,0,0,3,3,1
161,16zPrHt31C7KAXNEQ4hjziqZhckUYQ54ky,7849855,7849855,0,2,1,1,7849855.0,7849855,7849855,7849855.0,7849855,7849855,10272,0.0,0,0,0.0,0,0,1,3,1
162,31h261jhTx8YEkqrQ6C6KEkeMKvuXN1Vjy,1300369497680,1300369497680,0,78413,98,362,10273833.724489795,46016,214322333,4058985.638121547,46016,379993504,590260,6084.340206185567,59,549950,1624.7451523545706,0,548733,496,177,1
163,3Gd3pwrX5kHPnS5aDRxgi6sDgDneQccAzL,6483947,6483947,0,2,1,1,6483947.0,6483947,6483947,6483947.0,6483947,6483947,487,0.0,0,0,0.0,0,0,535,1,1
164,1C2CgoCcwsXabPA95x3BBadSRahMKXM5oB,174342412584,174342412584,0,440,52,52,724532115.3846154,200000000,2400000000,724532115.3846154,200000000,2400000000,31552930,618647.568627451,1560,3737698,617951.1764705882,0,3489375,959,209,1
165,16b7zudpqVrsLhfEHEyV3HZhbA8J2k56zV,73987,73987,0,2,1,1,73987.0,73987,73987,73987.0,73987,73987,1361910,0.0,0,0,0.0,0,0,2,3,1
166,bc1qkpt86g2wcaagm4my7x8jqe23gz58t7gkd8eekmk5qg5yzkvhwtjq7tv9cn,21996003,21996003,0,2,1,1,21996003.0,21996003,21996003,21996003.0,21996003,21996003,30651,0.0,0,0,0.0,0,0,1,3,1
167,3FnzMsYzZrJd2X8sfiHNqT7pb5e4PHzP1e,66959,66959,0,2,1,1,66959.0,66959,66959,66959.0,66959,66959,25194,0.0,0,0,0.0,0,0,494,2,1
168,bc1qpas885a9k4f43fqmxfenshdv02r2usqdmw4xnz,14200,14200,0,2,1,1,14200.0,14200,14200,14200.0,14200,14200,2939372,0.0,0,0,0.0,0,0,3,2,1
169,3AUTyBNon3uxvQEnkpr6cKV25xfZ1ZEMb6,213437,213437,0,2,1,1,213437.0,213437,213437,213437.0,213437,213437,445219,0.0,0,0,0.0,0,0,187,7,1
170,bc1qjelq4fq6pwxhdwny66m0tmkc002qnkruzwvdhw,220633,218362,2271,5,5,3,44126.6,647,180964,72787.33333333333,14798,180964,1050091,262522.75,3049,895661,495327.0,94993,895661,3,8,1
171,3MVuHRH4pSJkcfKBnbeQuZvdjaaVw4hdx9,175141736,175141736,0,216,56,57,2225510.785714286,480000,31480000,2194098.3157894737,435000,31480000,27028799,485574.5272727273,960,10460879,482657.125,0,10404764,16470,517,1
172,bc1qupqw5duk0wdvcx2smwrw4csplpqmcr7d7q74xx,289094,289094,0,2,1,1,289094.0,289094,289094,289094.0,289094,289094,289902,0.0,0,0,0.0,0,0,1,1,1
173,33cVbjkCNj5oUyWGu5bUr6Ni2ZRUwyU4Di,21485313,21485313,0,2,1,1,21485313.0,21485313,21485313,21485313.0,21485313,21485313,381,0.0,0,0,0.0,0,0,1,34,1
174,bc1qymp6hjzax2yw3qenzcm85ejf4wtcatls6jj2yy,53691441,53690895,546,65,39,38,1376703.6153846155,546,6560360,1412918.2894736843,244110,6560360,3696268,89239.34210526316,0,1044436,88527.27027027027,0,684163,71,113,1
175,bc1qa6mpzxnlggvqtkkz2zjx5h7ek8cg9t4lpgnq76,3229,3229,0,2,1,1,3229.0,3229,3229,3229.0,3229,3229,10770,0.0,0,0,0.0,0,0,1,3,1
176,1PBGdqNHJdECXfz4TGDDiRaEbnSsL7fsHW,119800,0,119800,1,1,1,119800.0,119800,119800,0.0,0,0,0,0.0,0,0,0.0,0,0,1,1,1
177,bc1qzgncges672mcny6jmuceh3k4k8swrju9ykp02v,1350454,1350454,0,2,1,1,1350454.0,1350454,1350454,1350454.0,1350454,1350454,837109,0.0,0,0,0.0,0,0,2,3,1
178,bc1qh9qlem53hfddk447l6f9q77nfk743frxxq2s0f,342156,329554,12602,20,20,12,17107.8,549,79425,27462.833333333332,2259,79425,17879302,941015.8947368421,13175,2875476,1499124.7272727273,0,4291395,1,20,1
179,35GuQLEf26acLbFcmsYHb7pdNdy2kncdwn,565000,565000,0,2,1,1,565000.0,565000,565000,565000.0,565000,565000,140095,0.0,0,0,0.0,0,0,2,1,1
180,bc1q2keuvu5zqlxv2xxrz3h5s4ayaja7uz8wfp5j6d,190691,190691,0,2,1,1,190691.0,190691,190691,190691.0,190691,190691,35747,0.0,0,0,0.0,0,0,1,3,1
181,bc1qqqw4387tlhpsfsmwv33exlmlj4cwvc4wcyf0zv,150000,150000,0,2,1,1,150000.0,150000,150000,150000.0,150000,150000,572,0.0,0,0,0.0,0,0,6,4,1
182,13BdojepPp6KEF41McNM7EbNr3sfowmGRz,26831172,26831172,0,72,36,36,745310.3333333334,26097,3562585,745310.3333333334,26097,3562585,51222344,1463489.2571428572,2698,6934599,1462098.3714285714,14180,6945478,190,157,1
183,bc1qhd9x2j5vmhk3h67nq059y2jk4ag4e7h06w4hfj84xy4yqzehyddquhd7m8,44869936,44869936,0,2,1,1,44869936.0,44869936,44869936,44869936.0,44869936,44869936,4044,0.0,0,0,0.0,0,0,1,4,1
184,bc1q46k2gsrcrq7c2dv0xn3kl4t5mvle6uzz29n30u,2888128,2888128,0,2,1,1,2888128.0,2888128,2888128,2888128.0,2888128,2888128,112763,0.0,0,0,0.0,0,0,1,3,1
185,bc1qqzmsdlf7mxqmnpj3ngaqkz6hxvxcuxc4eprfp5,33338940,33338940,0,2,1,1,33338940.0,33338940,33338940,33338940.0,33338940,33338940,1840,0.0,0,0,0.0,0,0,1,3,1
186,bc1qjk4hy8zzmhls4wxwys7qypc8jjad207yuur4ew84gsd9v6jeyrlq383kfl,39933562,39933562,0,2,1,1,39933562.0,39933562,39933562,39933562.0,39933562,39933562,30834,0.0,0,0,0.0,0,0,1,3,1
187,bc1q5hjdu64rhfwy5mpk98gqj90s04xky4gmj2s3mr,1508150,1508150,0,3,2,2,754075.0,340046,1168104,754075.0,340046,1168104,338145,0.0,0,0,0.0,0,0,52,26,1
188,bc1qdv7jyxkys8pcd4gky5syjsu3xwg4xac0t30c2q,2842728,2842728,0,2,1,1,2842728.0,2842728,2842728,2842728.0,2842728,2842728,162433,0.0,0,0,0.0,0,0,1,3,1
189,bc1q9nzkrhxe2vkl55r4wv32pqrngwnkk76gpk42mp09axjtkwueq2lqstfm9p,995301937373,995133230114,168707259,6627,83,83,167414980.0240964,25190320,200000000,167789824.44578314,25190320,200000000,1589722,19386.853658536584,3098,117882,19386.853658536584,4147,113241,51,138,1
190,15gA8o64Un2FTSNb39J9Ssu7fpmDtL1eDG,59892,59892,0,2,1,1,59892.0,59892,59892,59892.0,59892,59892,5131,0.0,0,0,0.0,0,0,1,2,1
191,bc1qp3ev3qvdmf00mcq2n8m2rgtc7kh6qvlpe3hv8e,16388717,16388717,0,2,1,1,16388717.0,16388717,16388717,16388717.0,16388717,16388717,491373,0.0,0,0,0.0,0,0,1,2,1
192,1BFqZZdqr1smBSNyGw6Q9KiGXVur4476Ni,34573171822,34573171822,0,217,52,53,86315253.9423077,170390,697647455,87605758.01886792,170390,697647455,19450909,375021.60784313723,1,1690965,374055.9423076923,0,1704484,130,185,1
193,bc1qxxs2zw5hucss483lk7hy4nh6sxyu7w47nj6dwdcf4dans8vgsmusnjg5z8,2203009,2203009,0,2,1,1,2203009.0,2203009,2203009,2203009.0,2203009,2203009,2638,0.0,0,0,0.0,0,0,1,3,1
194,bc1q82zvnv7sssse2lkgd2mwwrn9g52vz266u0q58c,2138567,2138567,0,2,1,1,2138567.0,2138567,2138567,2138567.0,2138567,2138567,19493,0.0,0,0,0.0,0,0,2,47,1
195,3QSWtG6dK2fHgEtypUG69TnxCyX4ccqYtX,437820955,437820955,0,2,1,1,437820955.0,437820955,437820955,437820955.0,437820955,437820955,1517,0.0,0,0,0.0,0,0,170,7,1
196,bc1q6hptmjf5zydusw50p707ja59p7wyxqywcm723w,5211,5211,0,2,1,1,5211.0,5211,5211,5211.0,5211,5211,11061435,0.0,0,0,0.0,0,0,3,2,1
197,1CQzQcKCwGiDXSPN7B2brb8qbHSVTjAR54,115335,115335,0,2,1,1,115335.0,115335,115335,115335.0,115335,115335,27241610,0.0,0,0,0.0,0,0,5,2,1
198,bc1q0qfzuge7vr5s2xkczrjkccmxemlyyn8mhx298v,26237059021491,26229573973029,7485048462,153637,100,53,183880931.01,2093,14999990198,324027785.2641509,44828,14999990198,61439,620.5959595959596,0,3208,1136.4807692307693,0,9593,153,86,1
199,bc1q4p2mjg5e3dgc9hfct3htfn2zu9gwna6pdtyrm9,1250000,1250000,0,2,1,1,1250000.0,1250000,1250000,1250000.0,1250000,1250000,12724,0.0,0,0,0.0,0,0,1,3,1
200,1DnVXeg8jMRYiqvix7GXazUHtTNpcpK8Ws,418507554,418507554,0,561,53,54,407095.4905660377,35544,4281644,401158.0925925926,35544,4281644,4919623,89262.82692307692,2439,687916,92823.07547169812,0,705597,1110,8,1
201,3BX8uuSW1Uxn28UNhH6GesBPk9UPJqe1pq,506940,506940,0,2,1,1,506940.0,506940,506940,506940.0,506940,506940,76992,0.0,0,0,0.0,0,0,1,3,1
202,bc1qd3un9zzmljtst5wg0ma9cfv8rvafalfkuzwzcc,7620946,7620946,0,12,9,9,846771.7777777778,229377,1281426,846771.7777777778,229377,1281426,20621,2479.625,0,10154,2161.625,0,9164,16,10,1
203,33Dtq5szW8FGvZvPHMThC2SNNdZ8kzK4er,30047953,30047953,0,2,1,1,30047953.0,30047953,30047953,30047953.0,30047953,30047953,1237,0.0,0,0,0.0,0,0,1,3,1
204,bc1qg9syt5upvhxt8sd4v562j49yvzkp3xu7aj2xs6,1345101,1295197,49904,12,10,9,134510.1,16712,271250,143910.77777777778,16712,271250,4374121,486013.44444444444,897,3152394,546002.5,0,3155513,3,23,1
205,bc1qts5adf3ltvermm3qxupykgf5tempf2yecjyj2e,29335035,28714636,620399,9,7,4,4190719.285714286,117619,17637802,7178659.0,360144,17637802,16247672,1743693.5,96778,6231130,5333171.0,2325641,7888361,7,11,1
206,1FwoZeAM8wwEK3pgoCcDnv1Woj9SbXeeJw,33730789092,33730789092,0,2426,60,62,36018761.18333333,423986,180886731,34925513.22580645,423986,180886731,712794,11148.728813559323,150,70039,11685.147540983606,0,64135,1633,44,1
207,1Jzr6wiWZb9gLW9ccrGC5jhnDqXTdKgfE7,27043931,27043931,0,2,1,1,27043931.0,27043931,27043931,27043931.0,27043931,27043931,5567,0.0,0,0,0.0,0,0,2,2,1
208,bc1q4ddj6lskva6rzrl9s8ntjnqtalxjhfvvu06f5q,1774658,1774658,0,2,1,1,1774658.0,1774658,1774658,1774658.0,1774658,1774658,5026,0.0,0,0,0.0,0,0,1,3,1
209,bc1qd8q8yh2swfanv5sc065p56h0uwmxe9ymzw93wp,21184010,21184010,0,2,1,1,21184010.0,21184010,21184010,21184010.0,21184010,21184010,110580,0.0,0,0,0.0,0,0,1,3,1
210,bc1qdpfv6ggl8lwkm9kr42u7ep27szr0cqg409t4fx,1290301,1290301,0,2,1,1,1290301.0,1290301,1290301,1290301.0,1290301,1290301,86806,0.0,0,0,0.0,0,0,1,3,1
211,bc1q0as59hhgf7lhaj5e97ard88f8r3fhlp25hcatz,44051346,44051346,0,2,1,1,44051346.0,44051346,44051346,44051346.0,44051346,44051346,449,0.0,0,0,0.0,0,0,1,7,1
212,3CEBoVUFafYgn6zHvbfganApCGZnJ8Z9Qo,136872470,136872470,0,2335,92,215,63463.260869565216,33480,166980,55518.51162790698,26570,177780,2591886,2332.923076923077,0,29340,11265.378504672897,0,1046752,306,83,1
213,bc1qz42jnxqfjchh6s2stendjh4ds2mk7xcwfa6ash,10520614,10513610,7004,10,6,5,1753435.6666666667,7004,4789547,2102722.0,57241,4789547,14306180,2861236.0,19520,11736899,3381485.25,56454,11721901,8,377,1
214,bc1qacxpyrhthzemjvtfnf2zqwfkp99qy2vl4atsr2,45749,45749,0,2,1,1,45749.0,45749,45749,45749.0,45749,45749,144105,0.0,0,0,0.0,0,0,1,3,1
215,bc1qyw9vmjnlanp5etefjf0cj3peqsw6rzc5r75fu4,109683,109683,0,2,1,1,109683.0,109683,109683,109683.0,109683,109683,33399,0.0,0,0,0.0,0,0,2,2,1
216,1KHwtS5mn7NMUm7Ls7Y1XwxLqMriLdaGbX,182247323719478,182245901824611,1421894867,429338,100,97,641331039.2,5614688,1839177870,699002522.2577319,19031190,1839409830,143672,1451.2323232323233,98,37419,1496.5833333333333,0,54839,4,113,1
217,bc1qa9hv2jpcpvx6ymt9mt5eqntszerrlaxtd9jpxd,2791381,2791381,0,2,1,1,2791381.0,2791381,2791381,2791381.0,2791381,2791381,7655,0.0,0,0,0.0,0,0,1,3,1
218,bc1qp0hym9dmnn9ndqxq7yxweaue5jwluq4w4rgw5a,1172013902,1172013902,0,548,51,51,2147834.529411765,33285,11516160,2147834.529411765,33285,11516160,11412558,228101.84,1174,1423037,228224.1,0,1421869,75,419,1
219,bc1qg9lgqyukp2rup5x4frrz7hhw7988k5q26luakm,20832693504753,20832016847470,676657283,79518,100,100,156835617.3,42243214,415000000,155053309.61,5494511,415000000,61057,616.7373737373738,7,5304,616.7373737373738,0,5304,2,94,1
220,bc1qt6vmdyxm48k9tp9s0g8y4k94ckdl9cl4rfmd9k,2844069,2844069,0,2,1,1,2844069.0,2844069,2844069,2844069.0,2844069,2844069,596786,0.0,0,0,0.0,0,0,5,3,1
221,1FLqX9We6gnY5m2xtxg3oYJtDisa1e1AWC,8572209,8567555,4654,34,34,32,252123.79411764705,828,902951,267736.09375,1722,902951,6172082,187032.78787878787,0,762702,199060.32258064515,0,763674,9,175,1
222,bc1qw25dma78pm630jgyn5x3xde4t4jvk34ln3twl4,2685282,2685282,0,57,34,34,78978.88235294117,5025,289440,78978.88235294117,5025,289440,10396146,311723.0909090909,0,2470047,312686.7878787879,0,2476937,4989,721,1
223,bc1qf3qjkdntn89hvlsn58x8vglx8rcs943pea77r2,1413663,1413663,0,2,1,1,1413663.0,1413663,1413663,1413663.0,1413663,1413663,3612233,0.0,0,0,0.0,0,0,4,3,1
224,bc1q5ah04zzy84d9revxwackfunmyxypyn2q57cefj,45687031,45687031,0,2,1,1,45687031.0,45687031,45687031,45687031.0,45687031,45687031,5600,0.0,0,0,0.0,0,0,1,3,1
225,bc1qp5gunutrypuwh3dwkfdyxclqp72c28h75ahsqfx5rzdejrhuqedq8zrddu,45809701,45809701,0,2,1,1,45809701.0,45809701,45809701,45809701.0,45809701,45809701,26834,0.0,0,0,0.0,0,0,3,3,1
226,bc1qt5m8xeclsja4lkfvl2nvmrt6z9vg60sd8w2kc6,25942861588688,25942417678080,443910608,90387,100,99,189701770.93,39615247,436000000,189834647.3939394,53743670,436000000,67308,679.8787878787879,10,6933,686.8163265306123,10,6933,36,94,1
227,37RnctASV4HCJiX4NiLdeH129RyqNUFeh7,25399,0,25399,1,1,1,25399.0,25399,25399,0.0,0,0,0,0.0,0,0,0.0,0,0,1,0,1
228,1GMVHG3zeucoY3Rs2gExCwEeBSsyuGdNzq,19441627799,19435465557,6162242,3758,59,59,3138123.5084745763,1105402,13754438,3079995.593220339,1105402,13754438,3798884,65498.0,432,87242,62295.74137931035,0,208803,938,11930,1
229,bc1qpwv4v76f4zhvals92hxafx230n5rq6k7lmr6wt,61185225,61185225,0,128,50,50,1090367.52,16013,4459000,1090367.52,16013,4459000,2537904,51788.163265306124,0,240302,51786.22448979592,0,241223,155,4948,1
230,bc1q5exgn3da4cpc4erznpneaj0tm8d98lnthfgu58,1006747,1006747,0,2,1,1,1006747.0,1006747,1006747,1006747.0,1006747,1006747,2671,0.0,0,0,0.0,0,0,2,3,1
231,3MGYUm16QpC4fDvtZVG9gYyALjCBkcuBz9,208618,208618,0,5,3,3,69539.33333333333,69491,69578,69539.33333333333,69491,69578,2444,379.5,0,759,842.5,0,1685,222,26,1
232,bc1qeemgcg0w5ypxyxkd6xyl0znxuyqcz55efv6gyc,8300,8300,0,2,1,1,8300.0,8300,8300,8300.0,8300,8300,408425,0.0,0,0,0.0,0,0,5,2,1
233,17JoKauubCT5rVuw2LeAFdajP7hcyzpJEj,35665840,35665840,0,24,12,12,2972153.3333333335,82500,16451500,2972153.3333333335,82500,16451500,94833742,8614249.090909092,1988655,34593257,8619432.090909092,1995604,34628087,3490,25,1
234,bc1q4rtae77pgf04aq3qxh49e6479d0a98dpxaj2z3,7241,7241,0,2,1,1,7241.0,7241,7241,7241.0,7241,7241,346425,0.0,0,0,0.0,0,0,2,2,1
235,112vfFWGJnmj6mzaX4Ka8kj2aXHh7e3GVj,446400,0,446400,353,100,1,2693.0,700,200000,0.0,0,0,13946226,140870.9696969697,0,13889373,0.0,0,0,100,100,1
